ccode,country,year,democracy,polity2,us_nukes,rus_nukes,uk_nukes,us_vis,uk_vis,fra_vis,rus_vis,chi_vis,us_econaid,us_pact,uk_pact,fra_pact,rus_pact,chi_pact,us_words,us_ex,uk_ex,fra_ex,rus_ex,chi_ex,us_arms,uk_arms,fra_arms,rus_arms,chi_arms,us_troops,uk_troops,fra_troops,rus_troops,chi_troops,us_arms_dum,rus_arms_dum,chi_arms_dum,fra_arms_dum,uk_arms_dum,uk_troops_dum,us_troops_dum,fra_troops_dum,rus_troops_dum,chi_troops_dum,us_words_dum,us_econaid_dum
651,Egypt,1982,0,-6,0,0,0,0,0,1,0,1,2230000000,0,0,0,0,0,47,0,0,0,0,0,1369,209,91,0,405,323,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,1
651,Egypt,1983,0,-6,0,0,0,0,0,0,0,0,2020000000,0,0,0,0,0,46,1,1,0,0,0,985,15,387,0,304,1100,35,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1
651,Egypt,1984,0,-6,0,0,0,0,0,1,0,0,2140000000,0,0,0,0,0,19,1,0,0,0,0,386,25,189,0,578,1500,35,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1
651,Egypt,1985,0,-6,0,0,0,0,1,1,0,0,2420000000,0,0,0,0,0,39,1,0,0,0,0,457,15,181,0,209,2500,38,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1
651,Egypt,1986,0,-6,0,0,0,0,0,0,0,0,2370000000,0,0,0,0,0,28,1,0,0,0,0,1043,5,134,0,163,1200,38,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1
651,Egypt,1987,0,-6,0,0,0,0,0,0,0,0,1810000000,0,0,0,0,0,23,1,0,0,0,0,1145,5,348,0,28,1200,38,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1
651,Egypt,1988,0,-6,0,0,0,0,0,0,0,0,1510000000,0,0,0,0,0,26,0,0,0,0,0,306,15,49,0,28,1200,38,40,0,0,1,0,1,1,1,1,1,1,0,0,1,1
651,Egypt,1989,0,-6,0,0,0,0,0,0,0,0,1610000000,0,0,0,0,0,36,1,0,0,0,0,205,18,34,0,28,1350,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,1
651,Egypt,1990,0,-6,0,0,0,1,0,0,0,0,1760000000,0,0,0,0,0,29,0,1,0,0,0,430,10,33,0,28,500,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,1
651,Egypt,1991,0,-6,0,0,0,0,0,0,0,1,1540000000,0,0,0,0,0,9,0,0,0,0,0,841,10,0,0,28,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1
651,Egypt,1992,0,-6,0,0,0,0,1,0,0,0,1410000000,0,0,0,0,0,3,0,0,0,0,0,929,8,0,3,28,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1
651,Egypt,1993,0,-6,0,0,0,0,0,0,0,0,1110000000,0,0,0,0,0,33,1,0,0,0,0,1007,8,0,8,36,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1
651,Egypt,1994,0,-6,0,0,0,1,0,0,0,0,889000000,0,0,0,0,0,21,1,1,1,0,0,1794,0,0,16,28,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1
651,Egypt,1995,0,-6,0,0,0,0,0,0,0,0,1380000000,0,0,0,0,0,33,1,0,0,0,0,1644,0,0,11,28,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1
651,Egypt,1996,0,-6,0,0,0,1,0,0,0,1,1140000000,0,0,0,0,0,30,1,1,1,1,1,769,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
651,Egypt,1997,0,-6,0,0,0,0,0,0,0,0,1110000000,0,0,0,0,0,14,1,1,1,0,0,895,0,0,140,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
651,Egypt,1998,0,-6,0,0,0,0,1,0,0,0,1120000000,0,0,0,0,0,3,1,0,1,0,0,457,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
651,Egypt,1999,0,-6,0,0,0,0,0,0,0,0,1150000000,0,0,0,0,0,8,0,0,0,0,0,455,0,1,47,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1
651,Egypt,2000,0,-6,0,0,0,1,0,0,0,0,967000000,0,0,0,0,0,23,0,0,1,0,0,823,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
651,Egypt,2001,0,-6,0,0,0,0,0,0,0,0,501000000,0,0,0,0,0,9,1,1,1,0,0,809,0,0,0,18,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
651,Egypt,2002,0,-6,0,0,0,0,0,0,0,0,1120000000,0,0,0,0,0,25,0,0,0,0,0,477,0,0,60,67,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1
651,Egypt,2003,0,-6,0,0,0,1,0,0,0,0,506000000,0,0,0,0,0,8,0,0,0,0,0,345,0,0,60,88,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1
651,Egypt,2004,0,-6,0,0,0,0,0,0,0,1,781000000,0,0,0,0,0,28,0,0,0,0,0,500,0,0,60,88,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1
651,Egypt,2005,0,-3,0,0,0,0,1,0,1,0,269000000,0,0,0,0,0,20,1,1,1,0,0,588,0,0,135,21,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1
651,Egypt,2006,0,-3,0,0,0,0,1,0,0,0,497000000,0,0,0,0,0,8,1,0,0,0,0,453,0,0,60,0,1501,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1
651,Egypt,2007,0,-3,0,0,0,0,0,1,0,0,690000000,0,0,0,0,0,34,0,0,0,0,0,396,0,0,60,35,370,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1
651,Egypt,2008,0,-3,0,0,0,1,0,0,0,0,199000000,0,0,0,0,0,31,0,0,0,0,0,263,0,0,0,35,1687,0,18,0,0,1,0,1,0,0,0,1,1,0,0,1,1
651,Egypt,2009,0,-3,0,0,0,1,0,1,1,0,623000000,0,0,0,0,0,14,0,0,0,0,0,82,0,0,8,35,0,0,19,0,0,1,1,1,0,0,0,0,1,0,0,1,1
651,Egypt,2010,0,-3,0,0,0,0,0,0,0,0,382000000,0,0,0,0,0,9,0,0,0,0,0,249,0,0,367,35,688,0,2,0,0,1,1,1,0,0,0,1,1,0,0,1,1
651,Egypt,2011,0,-2,0,0,0,0,1,0,0,0,175000000,0,0,0,0,0,0,0,0,0,0,0,160,0,0,416,0,1700,0,2,0,0,1,1,0,0,0,0,1,1,0,0,0,1
651,Egypt,2012,0,-3,0,0,0,0,0,0,0,0,103000000,0,0,0,0,0,0,0,0,0,0,0,177,0,4,68,1,700,0,2,0,0,1,1,1,1,0,0,1,1,0,0,0,1
652,Syria,1950,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,12,5,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
652,Syria,1951,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
652,Syria,1952,0,-6,0,0,0,0,0,0,0,0,2906082,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
652,Syria,1953,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
652,Syria,1954,0,4,0,0,0,0,0,0,0,0,2117174,0,0,0,0,0,0,0,0,0,0,0,8,53,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
652,Syria,1955,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
652,Syria,1956,1,7,0,0,0,0,0,0,0,0,682450,0,0,0,0,0,0,0,0,0,0,0,0,11,0,95,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
652,Syria,1957,1,7,0,0,0,0,0,0,0,0,1315323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
652,Syria,1961,0,2,0,0,0,0,0,0,0,0,189000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
652,Syria,1962,0,-3,0,0,0,0,0,0,0,0,228000000,0,0,0,0,0,2,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
652,Syria,1963,0,-8,0,0,0,0,0,0,0,0,2394214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
652,Syria,1964,0,-8,0,0,0,0,0,0,0,0,11200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
652,Syria,1965,0,-8,0,0,0,0,0,0,0,1,5814350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
652,Syria,1966,0,-8,0,0,0,0,0,0,0,0,2276621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
652,Syria,1967,0,-8,0,0,0,0,0,0,0,0,14300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,875,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
652,Syria,1968,0,-8,0,0,0,0,0,0,0,0,532782,0,0,0,0,0,1,0,0,0,0,0,0,0,0,791,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
652,Syria,1969,0,-8,0,0,0,0,0,0,0,0,1528760,0,0,0,0,0,0,0,0,0,0,0,0,1,0,839,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
652,Syria,1970,0,-9,0,0,0,0,0,0,0,0,483438,0,0,0,0,0,2,0,0,0,0,0,0,0,0,867,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
652,Syria,1971,0,-9,0,0,0,0,0,0,0,0,920779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,721,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
652,Syria,1972,0,-9,0,0,0,0,0,0,0,0,1318816,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1487,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
652,Syria,1973,0,-9,0,0,0,0,0,0,0,0,842457,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3071,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
652,Syria,1974,0,-9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3405,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
652,Syria,1975,0,-9,0,0,0,0,0,0,0,0,372000000,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1371,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
652,Syria,1976,0,-9,0,0,0,0,0,0,0,0,369000000,0,0,0,0,0,7,0,0,0,0,0,0,0,8,455,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
652,Syria,1977,0,-9,0,0,0,0,0,0,0,0,308000000,0,0,0,0,0,17,0,0,0,0,0,0,0,21,857,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
652,Syria,1978,0,-9,0,0,0,0,0,0,0,0,305000000,0,0,0,0,0,10,0,0,0,0,0,0,0,49,753,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
652,Syria,1979,0,-9,0,0,0,0,0,0,0,0,297000000,0,0,0,0,0,7,0,0,0,0,0,0,0,34,1606,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
652,Syria,1980,0,-9,0,0,0,0,0,0,0,0,2764787,0,0,0,0,0,6,0,0,0,0,0,0,0,10,1699,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
652,Syria,1981,0,-9,0,0,0,0,0,0,0,0,4319469,0,0,0,0,0,0,0,0,0,1,0,0,0,10,1303,0,0,0,0,2500,0,0,1,0,1,0,0,0,0,1,0,0,1
652,Syria,1982,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1796,1,0,0,0,2500,0,0,1,1,0,0,0,0,0,1,0,1,0
652,Syria,1983,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,2149,1,0,0,0,7000,0,0,1,1,0,0,0,0,0,1,0,1,0
652,Syria,1984,0,-9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1709,1,0,0,0,7000,0,0,1,1,0,0,0,0,0,1,0,1,0
652,Syria,1985,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1530,1,0,0,0,2500,0,0,1,1,0,0,0,0,0,1,0,0,0
652,Syria,1986,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1198,0,0,0,0,4000,0,0,1,0,0,0,0,0,0,1,0,1,0
652,Syria,1987,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1409,0,0,0,0,4000,0,0,1,0,0,0,0,0,0,1,0,1,0
652,Syria,1988,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1312,0,0,0,0,4000,0,0,1,0,0,0,0,0,0,1,0,1,0
652,Syria,1989,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663,0,0,0,0,4000,0,0,1,0,0,0,0,0,0,1,0,0,0
652,Syria,1990,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,739,0,0,0,0,2000,0,0,1,0,0,0,0,0,0,1,0,1,0
652,Syria,1991,0,-9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,24,0,0,0,0,1800,0,0,1,0,0,0,0,0,0,1,0,1,0
652,Syria,1992,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,14,0,0,0,0,500,0,0,1,0,0,0,0,0,0,1,0,1,0
652,Syria,1993,0,-9,0,0,0,0,0,0,0,0,1715921,0,0,0,0,0,12,0,0,0,0,0,0,0,0,10,0,0,0,0,500,0,0,1,0,0,0,0,0,0,1,0,1,1
652,Syria,1994,0,-9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,49,1,1,1,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,1,0,1,0
652,Syria,1995,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,1,0,1,0
652,Syria,1996,0,-9,0,0,0,0,0,1,0,0,844819,0,0,0,0,0,20,1,1,1,1,1,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,1,0,1,1
652,Syria,1997,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,1,0,1,0
652,Syria,1998,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,20,0,0,0,0,50,0,0,1,0,0,0,0,0,0,1,0,1,0
652,Syria,1999,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,23,0,0,0,0,150,0,0,1,0,0,0,0,0,0,1,0,1,0
652,Syria,2000,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,150,0,0,1,0,0,0,0,0,0,1,0,1,0
652,Syria,2001,0,-6,0,0,0,0,1,0,0,0,19562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,150,0,0,1,0,0,0,0,0,0,1,0,0,1
652,Syria,2002,0,-6,0,0,0,0,0,0,0,0,62590,0,0,0,0,0,9,0,0,0,0,0,0,0,0,25,0,0,0,0,150,0,0,1,0,0,0,0,0,0,1,0,1,1
652,Syria,2003,0,-6,0,0,0,0,0,0,0,0,24535,0,0,0,0,0,10,0,0,0,0,0,0,0,0,25,0,0,0,0,150,0,0,1,0,0,0,0,0,0,1,0,1,1
652,Syria,2004,0,-6,0,0,0,0,0,0,0,0,55039,0,0,0,0,0,17,0,0,0,0,0,0,0,0,5,0,0,0,0,150,0,0,1,0,0,0,0,0,0,1,0,1,1
652,Syria,2005,0,-7,0,0,0,0,0,0,0,0,406244,0,0,0,0,0,81,0,0,0,0,0,0,0,0,15,0,0,0,0,150,0,0,1,0,0,0,0,0,0,1,0,1,1
652,Syria,2006,0,-7,0,0,0,0,0,0,0,0,3078774,0,0,0,0,0,76,0,0,0,0,0,0,0,0,26,0,0,0,0,150,0,0,1,0,0,0,0,0,0,1,0,1,1
652,Syria,2007,0,-7,0,0,0,0,0,0,0,0,8972270,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,1,0,1,1
652,Syria,2008,0,-7,0,0,0,0,0,1,0,0,46600000,0,0,0,0,0,62,0,0,0,0,0,0,0,0,44,0,0,0,0,150,0,0,1,0,0,0,0,0,0,1,0,1,1
652,Syria,2009,0,-7,0,0,0,0,0,1,0,0,19500000,0,0,0,0,0,15,0,0,0,0,0,0,0,0,72,56,0,0,0,151,0,0,1,1,0,0,0,0,0,1,0,1,1
652,Syria,2010,0,-7,0,0,0,0,0,0,1,0,23300000,0,0,0,0,0,5,0,0,0,0,0,0,0,0,238,15,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1
652,Syria,2011,0,-7,0,0,0,0,0,0,0,0,26800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,0,0,0,0,150,0,0,1,0,0,0,0,0,0,1,0,0,1
652,Syria,2012,0,-9,0,0,0,0,0,0,0,0,107000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,0,0,0,0,150,0,0,1,0,0,0,0,0,0,1,0,0,1
660,Lebanon,1950,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
660,Lebanon,1951,0,1,0,0,0,0,0,0,0,0,755903,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
660,Lebanon,1952,0,1,0,0,0,0,0,0,0,0,13800000,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
660,Lebanon,1953,0,1,0,0,0,0,0,0,0,0,21400000,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
660,Lebanon,1954,0,1,0,0,0,0,0,0,0,0,73400000,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
660,Lebanon,1955,0,1,0,0,0,0,0,0,0,0,54600000,0,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
660,Lebanon,1956,0,1,0,0,0,0,0,0,0,0,52500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
660,Lebanon,1957,0,1,0,0,0,0,0,0,0,0,80900000,0,0,0,0,0,0,0,0,0,0,0,0,1,38,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
660,Lebanon,1958,0,1,0,0,0,0,0,0,0,0,161000000,0,0,0,0,0,45,0,0,0,0,0,43,23,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
660,Lebanon,1959,0,1,0,0,0,0,0,0,0,0,130000000,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
660,Lebanon,1960,0,1,0,0,0,0,0,0,0,0,28000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
660,Lebanon,1961,0,1,0,0,0,0,0,0,0,0,23300000,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
660,Lebanon,1962,0,1,0,0,0,0,0,0,0,0,4242469,0,0,0,0,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
660,Lebanon,1963,0,1,0,0,0,0,0,0,0,0,1197108,0,0,0,0,0,1,0,0,0,0,0,13,0,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
660,Lebanon,1964,0,1,0,0,0,0,0,0,0,0,591526,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
660,Lebanon,1965,0,1,0,0,0,0,0,0,0,0,2912989,0,0,0,0,0,2,0,0,0,0,0,0,19,15,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1
660,Lebanon,1966,0,1,0,0,0,0,0,0,0,0,569155,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
660,Lebanon,1967,0,1,0,0,0,0,0,0,0,0,9927844,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
660,Lebanon,1968,0,1,0,0,0,0,0,0,0,0,1598345,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
660,Lebanon,1969,0,1,0,0,0,0,0,0,0,0,8153386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
660,Lebanon,1970,0,3,0,0,0,0,0,0,0,0,40600000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
660,Lebanon,1971,0,3,0,0,0,0,0,0,0,0,1381168,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
660,Lebanon,1972,0,3,0,0,0,0,0,0,0,0,75200000,0,0,0,0,0,0,0,0,0,0,0,6,0,39,4,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1
660,Lebanon,1973,0,3,0,0,0,0,0,0,0,0,5054744,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
660,Lebanon,1974,0,3,0,0,0,0,0,0,0,0,22400000,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
660,Lebanon,1975,0,0,0,0,0,0,0,0,0,0,10300000,0,0,0,0,0,4,0,0,0,0,0,1,9,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1
660,Lebanon,1976,0,0,0,0,0,0,0,0,0,0,331844,0,0,0,0,0,3,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
660,Lebanon,1977,0,0,0,0,0,0,0,0,0,0,91700000,0,0,0,0,0,9,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
660,Lebanon,1978,0,0,0,0,0,0,0,0,0,0,95200000,0,0,0,0,0,17,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
660,Lebanon,1979,0,0,0,0,0,0,0,0,0,0,9036980,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
660,Lebanon,1980,0,0,0,0,0,0,0,0,0,0,1229887,0,0,0,0,0,6,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
660,Lebanon,1981,0,0,0,0,0,0,0,0,0,0,8956908,0,0,0,0,0,2,0,0,0,0,0,2,0,7,0,0,0,0,730,0,0,1,0,0,1,0,0,0,1,0,0,1,1
660,Lebanon,1982,0,0,0,0,0,0,0,0,0,0,23400000,0,0,0,0,0,58,0,0,0,0,0,16,0,12,8,0,0,0,1338,0,0,1,1,0,1,0,0,0,1,0,0,1,1
660,Lebanon,1983,0,0,0,0,0,0,0,1,0,0,105000000,0,0,0,0,0,128,0,0,0,0,0,59,0,0,0,0,0,0,1338,0,0,1,0,0,0,0,0,0,1,0,0,1,1
660,Lebanon,1984,0,0,0,0,0,0,0,0,0,0,54800000,0,0,0,0,0,67,0,0,0,0,0,67,0,89,0,0,0,0,1386,0,0,1,0,0,1,0,0,0,1,0,0,1,1
660,Lebanon,1985,0,0,0,0,0,0,0,0,0,0,38200000,0,0,0,0,0,11,0,0,0,0,0,43,0,28,0,0,0,0,1380,0,0,1,0,0,1,0,0,0,1,0,0,1,1
660,Lebanon,1986,0,0,0,0,0,0,0,0,0,0,31300000,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1391,0,0,0,0,0,0,0,0,0,1,0,0,1,1
660,Lebanon,1987,0,0,0,0,0,0,0,0,0,0,40200000,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1750,0,0,0,0,0,0,0,0,0,1,0,0,1,1
660,Lebanon,1988,0,0,0,0,0,0,0,0,0,0,20600000,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1750,0,0,0,0,0,0,0,0,0,1,0,0,1,1
660,Lebanon,1989,0,0,0,0,0,0,0,0,0,0,25200000,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
660,Lebanon,2005,1,6,0,0,0,0,0,0,0,0,28300000,0,0,0,0,0,70,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
660,Lebanon,2006,1,6,0,0,0,0,1,0,0,0,161000000,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
660,Lebanon,2007,1,6,0,0,0,0,0,0,0,0,209000000,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,1,0,1,1
660,Lebanon,2008,1,6,0,0,0,0,0,1,0,0,202000000,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,2522,0,458,0,0,0,0,0,0,0,1,0,1,1,1
660,Lebanon,2009,1,6,0,0,0,0,0,1,0,0,162000000,0,0,0,0,0,21,0,0,0,0,0,16,0,1,0,0,0,0,2935,0,494,1,0,0,1,0,0,0,1,0,1,1,1
